"group_type","squadron_number","group_number","subgroup","total","model","add","add_new","add_maintenance","add_other_units","lost","lost_enemy","lost_accident","lost_maintenance","lost_other_units","total_eom","date"
"Kampfgeschwader",NA,30,"Stab","1","Ju 88S-3","0","0","0","-","1","0","0","1","0","0",1944-09-15
"Kampfgeschwader",NA,30,"Stab","0","-","0","0","0","-","0","0","0","0","0","0",1944-10-15
"Kampfgeschwader",NA,30,"Stab","0","-","0","0","0","-","0","0","0","0","0","0",1944-11-15
"Kampfgeschwader",NA,30,"Stab","0","-","0","0","0","-","0","0","0","0","0","0",1944-12-15
"Kampfgeschwader",NA,30,"I","17","Ju 88A-4","20","20","0","-","0","0","0","0","0","37",1942-03-15
"Kampfgeschwader",NA,30,"I","37","Ju 88A-4","0","0","0","-","0","0","0","0","0","37",1942-04-15
"Kampfgeschwader",NA,30,"I","-","Ju 88A-5","0","0","0","-","2","0","0","2","0","0*",1942-04-15
"Kampfgeschwader",NA,30,"I","37","Ju 88A-4","7","6","1","-","16","4","1","0","11","28",1942-05-15
"Kampfgeschwader",NA,30,"I","28","Ju 88A-4","12","12","0","-","9","3","1","1","4","31",1942-06-15
"Kampfgeschwader",NA,30,"I","31","Ju 88A-4","14","4","1","9","9","1","1","0","7","36",1942-07-15
"Kampfgeschwader",NA,30,"I","36","Ju 88A-4","0","0","0","-","2","2","0","0","0","34",1942-08-15
"Kampfgeschwader",NA,30,"I","34","Ju 88A-4","1","0","0","1","7","1","5","0","1","28",1942-09-15
"Kampfgeschwader",NA,30,"I","28","Ju 88A-4","13","9","0","4","8","0","0","0","8","33",1942-10-15
"Kampfgeschwader",NA,30,"I","33","Ju 88A-4","2","1","0","1","7","0","1","2","4","28",1942-11-15
"Kampfgeschwader",NA,30,"I","28","Ju 88A-4","10","5","2","3","6","1","3","0","2","32",1942-12-15
"Kampfgeschwader",NA,30,"I","32","Ju 88A-4","6","3","2","1","3","0","0","3","0","35",1943-01-15
"Kampfgeschwader",NA,30,"I","35","Ju 88A-4","5","3","1","1","3","1","1","0","1","37",1943-02-15
"Kampfgeschwader",NA,30,"I","37","Ju 88A-4","5","2","2","1","5","5","0","0","0","37",1943-03-15
"Kampfgeschwader",NA,30,"I","37","Ju 88A-4","7","5","0","2","3","2","1","0","0","41",1943-04-15
"Kampfgeschwader",NA,30,"I","41","Ju 88A-4","15","7","8","-","7","0","6","1","0","49",1943-05-15
"Kampfgeschwader",NA,30,"I","49","Ju 88A-4","5","1","1","3","2","1","1","0","0","52",1943-06-15
"Kampfgeschwader",NA,30,"I","52","Ju 88A-4","1","0","1","-","26","8","7","11","0","27",1943-07-15
"Kampfgeschwader",NA,30,"I","27","Ju 88A-4","18","18","0","-","11","5","4","1","1","34",1943-08-15
"Kampfgeschwader",NA,30,"I","34","Ju 88A-4","12","0","1","11","28","13","9","4","2","18",1943-09-15
"Kampfgeschwader",NA,30,"I","18","Ju 88A-4","23","14","5","4","15","5","3","7","0","26",1943-10-15
"Kampfgeschwader",NA,30,"I","26","Ju 88A-4","14","6","5","3","11","4","4","1","2","29",1943-11-15
"Kampfgeschwader",NA,30,"I","29","Ju 88A-4","2","0","0","2","1","1","0","0","0","30",1943-12-15
"Kampfgeschwader",NA,30,"I","30","Ju 88A-4","11","11","0","-","10","10","0","0","0","31",1944-01-15
"Kampfgeschwader",NA,30,"I","31","Ju 88A-4","0","0","0","-","31","0","0","0","31","0",1944-02-15
"Kampfgeschwader",NA,30,"I","0","Ju 88A-4","0","0","0","-","0","0","0","0","0","0",1944-03-15
"Kampfgeschwader",NA,30,"I","0","Ju 88A-4","1","0","0","1","0","0","0","0","0","1",1944-04-15
"Kampfgeschwader",NA,30,"I","1","Ju 88A-4","5","0","0","5","4","0","0","0","4","2",1944-05-15
"Kampfgeschwader",NA,30,"I","2","Ju 88A-4","0","0","0","-","2","1","0","0","1","0",1944-06-15
"Kampfgeschwader",NA,30,"I","0","Ju 88S-3","30","30","0","-","6","0","0","0","6","24",1944-06-15
"Kampfgeschwader",NA,30,"I","24","Ju 88S-3","22","18","3","1","28","10","3","14","1","18",1944-07-15
"Kampfgeschwader",NA,30,"I","18","Ju 88S-3","1","1","0","-","19","8","0","4","7","0",1944-08-15
"Kampfgeschwader",NA,30,"I","0","-","0","0","0","-","0","0","0","0","0","0",1944-09-15
"Kampfgeschwader",NA,30,"I","0","-","0","0","0","-","0","0","0","0","0","0",1944-10-15
"Kampfgeschwader",NA,30,"I","0","-","0","0","0","-","0","0","0","0","0","0",1944-11-15
"Kampfgeschwader",NA,30,"I","0","-","0","0","0","-","0","0","0","0","0","0",1944-12-15
"Kampfgeschwader",NA,30,"","0","Ju 88A-4","3","3","0","0","0","0","0","0","0","3",1942-05-15
"Kampfgeschwader",NA,30,"","0","Ju 88A-5","8","0","3","5","0","0","0","0","0","8",1942-05-15
"Kampfgeschwader",NA,30,"","3","Ju 88A-4","0","0","0","0","3","0","0","0","3","0",1942-06-15
"Kampfgeschwader",NA,30,"","8","Ju 88A-5","0","0","0","0","8","0","0","0","8","0",1942-06-15
"Kampfgeschwader",NA,30,"II","3","Ju 88A-4","36","36","0","-","0","0","0","0","0","39",1942-03-15
"Kampfgeschwader",NA,30,"II","1","Ju 88A-5","0","0","0","-","0","0","0","0","0","1",1942-03-15
"Kampfgeschwader",NA,30,"II","1","He 111H-6","0","0","0","-","0","0","0","0","0","1",1942-03-15
"Kampfgeschwader",NA,30,"II","39","Ju 88A-4","0","0","0","-","14","5","7","2","0","25",1942-04-15
"Kampfgeschwader",NA,30,"II","1","Ju 88A-5","0","0","0","-","3","0","3","0","0","0*",1942-04-15
"Kampfgeschwader",NA,30,"II","1","He 111H-6","0","0","0","-","0","0","0","0","0","0*",1942-04-15
"Kampfgeschwader",NA,30,"II","25","Ju 88A-4","8","8","0","-","7","6","1","0","0","26",1942-05-15
"Kampfgeschwader",NA,30,"II","26","Ju 88A-4","20","12","3","5","10","5","1","0","4","36",1942-06-15
"Kampfgeschwader",NA,30,"II","36","Ju 88A-4","11","3","1","7","9","0","1","0","8","38",1942-07-15
"Kampfgeschwader",NA,30,"II","38","Ju 88A-4","0","0","0","-","4","4","0","0","0","34",1942-08-15
"Kampfgeschwader",NA,30,"II","34","Ju 88A-4","3","2","1","-","4","2","2","0","0","33",1942-09-15
"Kampfgeschwader",NA,30,"II","33","Ju 88A-4","0","0","0","-","1","0","1","0","0","32",1942-10-15
"Kampfgeschwader",NA,30,"II","32","Ju 88A-4","3","2","1","-","17","2","8","0","7","18",1942-11-15
"Kampfgeschwader",NA,30,"II","18","Ju 88A-4","12","12","0","-","7","6","1","0","0","23",1942-12-15
"Kampfgeschwader",NA,30,"II","23","Ju 88A-4","13","13","0","-","13","7","4","0","2","23",1943-01-15
"Kampfgeschwader",NA,30,"II","23","Ju 88A-4","47","22","1","24","28","12","9","0","7","42",1943-02-15
"Kampfgeschwader",NA,30,"II","42","Ju 88A-4","14","6","3","5","17","9","4","0","4","39",1943-03-15
"Kampfgeschwader",NA,30,"II","39","Ju 88A-4","4","0","4","-","43","4","1","0","38","0",1943-04-15
"Kampfgeschwader",NA,30,"II","0","Ju 88A-4","3","0","0","3","0","0","0","0","0","3",1943-05-15
"Kampfgeschwader",NA,30,"II","3","Ju 88A-4","30","0","0","30","1","0","1","0","0","32",1943-06-15
"Kampfgeschwader",NA,30,"II","32","Ju 88A-4","9","0","0","9","8","0","1","0","7","33",1943-07-15
"Kampfgeschwader",NA,30,"II","33","Ju 88A-4","4","3","1","-","13","11","1","1","0","24",1943-08-15
"Kampfgeschwader",NA,30,"II","24","Ju 88A-4","16","5","3","8","27","13","10","2","2","13",1943-09-15
"Kampfgeschwader",NA,30,"II","13","Ju 88A-4","35","22","4","9","13","1","2","2","8","35",1943-10-15
"Kampfgeschwader",NA,30,"II","35","Ju 88A-4","8","8","0","-","12","8","3","1","0","31",1943-11-15
"Kampfgeschwader",NA,30,"II","31","Ju 88A-4","5","0","4","1","1","0","1","0","0","35",1943-12-15
"Kampfgeschwader",NA,30,"II","35","Ju 88A-4","6","5","0","1","10","7","3","0","0","31",1944-01-15
"Kampfgeschwader",NA,30,"II","31","Ju 88A-4","9","8","0","1","7","2","1","0","4","33",1944-02-15
"Kampfgeschwader",NA,30,"II","33","Ju 88A-4","6","0","4","2","22","9","0","9","4","17",1944-03-15
"Kampfgeschwader",NA,30,"II","17","Ju 88A-4","7","0","7","-","11","5","0","5","1","13",1944-04-15
"Kampfgeschwader",NA,30,"II","13","Ju 88A-4","5","0","5","-","18","5","0","7","6","0",1944-05-15
"Kampfgeschwader",NA,30,"II","0","Ju 88S-3","3","1","0","2","0","0","0","0","0","3",1944-06-15
"Kampfgeschwader",NA,30,"II","3","Ju 88S-3","39","33","5","1","28","12","2","13","1","14",1944-07-15
"Kampfgeschwader",NA,30,"II","14","Ju 88S-3","29","14","14","1","29","11","3","15","0","14",1944-08-15
"Kampfgeschwader",NA,30,"II","14","Ju 88S-3","8","8","0","-","22","0","0","8","14","0",1944-09-15
"Kampfgeschwader",NA,30,"II","0","-","0","0","0","-","0","0","0","0","0","0",1944-10-15
"Kampfgeschwader",NA,30,"II","0","-","0","0","0","-","0","0","0","0","0","0",1944-11-15
"Kampfgeschwader",NA,30,"II","0","-","0","0","0","-","0","0","0","0","0","0",1944-12-15
"Kampfgeschwader",NA,30,"III","24","Ju 88A-4","2","2","0","-","5","1","2","2","0","21",1942-03-15
"Kampfgeschwader",NA,30,"III","1","Ju 88A-5","0","0","0","-","0","0","0","0","0","1",1942-03-15
"Kampfgeschwader",NA,30,"III","21","Ju 88A-4","11","8","3","-","4","2","1","0","1","28",1942-04-15
"Kampfgeschwader",NA,30,"III","1","Ju 88A-5","0","0","0","-","1","0","0","1","0","0",1942-04-15
"Kampfgeschwader",NA,30,"III","28","Ju 88A-5","11","9","2","-","6","4","2","0","0","33",1942-05-15
"Kampfgeschwader",NA,30,"III","33","Ju 88A-4","14","12","1","1","11","3","2","2","4","36",1942-06-15
"Kampfgeschwader",NA,30,"III","36","Ju 88A-4","3","3","0","-","3","0","0","0","3","36",1942-07-15
"Kampfgeschwader",NA,30,"III","36","Ju 88A-4","0","0","0","-","2","0","1","0","1","34",1942-08-15
"Kampfgeschwader",NA,30,"III","34","Ju 88A-4","4","2","2","-","3","1","1","0","1","35",1942-09-15
"Kampfgeschwader",NA,30,"III","35","Ju 88A-4","10","0","2","8","9","4","0","0","5","36",1942-10-15
"Kampfgeschwader",NA,30,"III","36","Ju 88A-4","9","9","0","-","26","8","8","5","5","19",1942-11-15
"Kampfgeschwader",NA,30,"III","19","Ju 88A-4","11","11","0","-","12","10","2","0","0","18",1942-12-15
"Kampfgeschwader",NA,30,"III","18","Ju 88A-4","10","9","1","-","6","2","3","0","1","22",1943-01-15
"Kampfgeschwader",NA,30,"III","22","Ju 88A-4","18","5","2","11","36","1","4","1","30","4",1943-02-15
"Kampfgeschwader",NA,30,"III","4","Ju 88A-4","33","33","0","-","0","0","0","0","0","37",1943-03-15
"Kampfgeschwader",NA,30,"III","37","Ju 88A-4","0","0","0","-","5","0","0","0","5","32",1943-04-15
"Kampfgeschwader",NA,30,"III","32","Ju 88A-4","12","7","1","4","15","12","2","0","1","29",1943-05-15
"Kampfgeschwader",NA,30,"III","29","Ju 88A-4","18","15","1","2","21","11","10","0","0","26",1943-06-15
"Kampfgeschwader",NA,30,"III","26","Ju 88A-4","19","14","5","-","23","11","12","0","0","22",1943-07-15
"Kampfgeschwader",NA,30,"III","22","Ju 88A-4","21","21","0","-","29","18","5","4","2","14",1943-08-15
"Kampfgeschwader",NA,30,"III","14","Ju 88A-4","8","6","1","1","22","9","6","0","7","0",1943-09-15
"Kampfgeschwader",NA,30,"III","0","Ju 88A-4","0","0","0","-","0","0","0","0","0","0",1943-10-15
"Kampfgeschwader",NA,30,"III","0","Ju 88A-4","11","0","4","7","0","0","0","0","0","11",1943-11-15
"Kampfgeschwader",NA,30,"III","11","Ju 88A-4","1","0","0","1","0","0","0","0","0","12",1943-12-15
"Kampfgeschwader",NA,30,"III","12","Ju 88A-4","0","0","0","-","9","0","1","0","8","3",1944-01-15
"Kampfgeschwader",NA,30,"III","3","Ju 88A-4","29","29","0","-","0","0","0","0","0","32",1944-02-15
"Kampfgeschwader",NA,30,"III","32","Ju 88A-4","5","2","1","2","22","7","1","10","4","15",1944-03-15
"Kampfgeschwader",NA,30,"III","15","Ju 88A-4","4","1","3","-","12","6","0","6","0","7",1944-04-15
"Kampfgeschwader",NA,30,"III","7","Ju 88A-4","0","0","0","-","3","0","0","0","3","4",1944-05-15
"Kampfgeschwader",NA,30,"III","4","Ju 88A-4","1","0","0","1","5","0","0","0","5","0",1944-06-15
"Kampfgeschwader",NA,30,"III","0","-","0","0","0","-","0","0","0","0","0","0",1944-11-15
"Kampfgeschwader",NA,30,"III","0","-","0","0","0","-","0","0","0","0","0","0",1944-12-15
"Kampfgeschwader",NA,30,"IV","22","Ju 88A-4","4","0","0","4","1","0","1","0","0","25",1943-01-15
"Kampfgeschwader",NA,30,"IV","32","Ju 88A-5","2","0","0","2","2","0","0","0","2","32",1943-01-15
"Kampfgeschwader",NA,30,"IV","1","Ju 87D-1","0","0","0","-","0","0","0","0","0","1",1943-01-15
"Kampfgeschwader",NA,30,"IV","25","Ju 88A-4","11","0","0","11","4","0","4","0","0","32",1943-02-15
"Kampfgeschwader",NA,30,"IV","32","Ju 88A-5","0","0","0","-","0","0","0","0","0","32",1943-02-15
"Kampfgeschwader",NA,30,"IV","1","Ju 87D-1","0","0","0","-","0","0","0","0","0","1",1943-02-15
"Kampfgeschwader",NA,30,"IV","32","Ju 88A-4","2","0","0","2","5","0","2","0","3","29",1943-03-15
"Kampfgeschwader",NA,30,"IV","32","Ju 88A-5","2","0","0","2","3","0","2","0","1","31",1943-03-15
"Kampfgeschwader",NA,30,"IV","1","Ju 87D-1","0","0","0","-","0","0","0","0","0","1",1943-03-15
"Kampfgeschwader",NA,30,"IV","29","Ju 88A-4","22","0","0","22","14","0","1","0","13","37",1943-04-15
"Kampfgeschwader",NA,30,"IV","31","Ju 88A-5","0","0","0","-","15","0","0","10","5","16",1943-04-15
"Kampfgeschwader",NA,30,"IV","1","Ju 87D-1","0","0","0","-","0","0","0","0","0","1",1943-04-15
"Kampfgeschwader",NA,30,"IV","0","Ju 88A-14","1","0","0","1","0","0","0","0","0","1",1943-04-15
"Kampfgeschwader",NA,30,"IV","37","Ju 88A-4","3","0","0","3","4","0","0","0","4","36",1943-05-15
"Kampfgeschwader",NA,30,"IV","16","Ju 88A-5","1","0","0","1","2","0","0","0","2","15",1943-05-15
"Kampfgeschwader",NA,30,"IV","1","Ju 87D-1","0","0","0","-","0","0","0","0","0","1",1943-05-15
"Kampfgeschwader",NA,30,"IV","1","Ju 88A-14","0","0","0","-","1","0","0","0","1","0",1943-05-15
"Kampfgeschwader",NA,30,"IV","36","Ju 88A-4","3","0","0","3","7","0","7","0","0","32",1943-06-15
"Kampfgeschwader",NA,30,"IV","15","Ju 88A-5","0","0","0","-","4","0","4","0","0","11",1943-06-15
"Kampfgeschwader",NA,30,"IV","1","Ju 87D-1","0","0","0","-","0","0","0","0","0","1",1943-06-15
"Kampfgeschwader",NA,30,"IV","0","Ju 88A-7","2","0","0","2","0","0","0","0","0","2",1943-06-15
"Kampfgeschwader",NA,30,"IV","32","Ju 88A-4","0","0","0","-","6","0","6","0","0","26",1943-07-15
"Kampfgeschwader",NA,30,"IV","11","Ju 88A-5","1","0","0","1","0","0","0","0","0","12",1943-07-15
"Kampfgeschwader",NA,30,"IV","1","Ju 87D-1","0","0","0","-","1","0","0","0","1","0",1943-07-15
"Kampfgeschwader",NA,30,"IV","2","Ju 88A-7","1","0","0","1","0","0","0","0","0","3",1943-07-15
"Kampfgeschwader",NA,30,"IV","26","Ju 88A-4","5","0","2","3","5","0","2","3","0","26",1943-08-15
"Kampfgeschwader",NA,30,"IV","12","Ju 88A-5","0","0","0","-","2","0","0","2","0","10",1943-08-15
"Kampfgeschwader",NA,30,"IV","3","Ju 88A-7","1","0","0","1","0","0","0","0","0","4",1943-08-15
"Kampfgeschwader",NA,30,"IV","26","Ju 88A-4","20","0","0","20","6","0","6","0","0","40",1943-09-15
"Kampfgeschwader",NA,30,"IV","10","Ju 88A-5","2","0","2","-","0","0","0","0","0","12",1943-09-15
"Kampfgeschwader",NA,30,"IV","4","Ju 88A-7","0","0","0","-","0","0","0","0","0","4",1943-09-15
"Kampfgeschwader",NA,30,"IV","40","Ju 88A-4","9","0","0","9","6","0","6","0","0","43",1943-10-15
"Kampfgeschwader",NA,30,"IV","12","Ju 88A-5","2","0","0","2","2","0","1","0","1","12",1943-10-15
"Kampfgeschwader",NA,30,"IV","4","Ju 88A-7","1","0","0","1","1","0","0","1","0","4",1943-10-15
"Kampfgeschwader",NA,30,"IV","43","Ju 88A-4","6","1","0","5","5","0","4","1","0","44",1943-11-15
"Kampfgeschwader",NA,30,"IV","12","Ju 88A-5","0","0","0","-","1","0","1","0","0","11",1943-11-15
"Kampfgeschwader",NA,30,"IV","4","Ju 88A-7","0","0","0","-","0","0","0","0","0","4",1943-11-15
"Kampfgeschwader",NA,30,"IV","44","Ju 88A-4","5","0","0","5","9","0","3","2","4","40",1943-12-15
"Kampfgeschwader",NA,30,"IV","11","Ju 88A-5","0","0","0","-","4","0","0","0","4","7",1943-12-15
"Kampfgeschwader",NA,30,"IV","4","Ju 88A-7","0","0","0","-","1","0","1","0","0","3",1943-12-15
"Kampfgeschwader",NA,30,"IV","40","Ju 88A-4","2","0","0","2","7","0","0","1","6","35",1944-01-15
"Kampfgeschwader",NA,30,"IV","7","Ju 88A-5","1","0","0","1","4","0","0","0","4","4",1944-01-15
"Kampfgeschwader",NA,30,"IV","3","Ju 88A-7","0","0","0","-","0","0","0","0","0","3",1944-01-15
"Kampfgeschwader",NA,30,"IV","35","Ju 88A-4","9","0","2","7","14","0","5","6","3","30",1944-02-15
"Kampfgeschwader",NA,30,"IV","4","Ju 88A-5","0","0","0","-","0","0","0","0","0","4",1944-02-15
"Kampfgeschwader",NA,30,"IV","3","Ju 88A-7","0","0","0","-","0","0","0","0","0","3",1944-02-15
"Kampfgeschwader",NA,30,"IV","30","Ju 88A-4","22","0","0","22","0","0","0","0","0","52",1944-03-15
"Kampfgeschwader",NA,30,"IV","4","Ju 88A-5","0","0","0","-","1","0","0","1","0","3",1944-03-15
"Kampfgeschwader",NA,30,"IV","3","Ju 88A-7","0","0","0","-","0","0","0","0","0","3",1944-03-15
"Kampfgeschwader",NA,30,"IV","52","Ju 88A-4","6","0","2","4","30","0","5","10","15","28",1944-04-15
"Kampfgeschwader",NA,30,"IV","3","Ju 88A-5","1","0","1","-","0","0","0","0","0","4",1944-04-15
"Kampfgeschwader",NA,30,"IV","3","Ju 88A-7","0","0","0","-","0","0","0","0","0","3",1944-04-15
"Kampfgeschwader",NA,30,"IV","28","Ju 88A-4","1","0","1","-","12","5","5","0","2","17",1944-05-15
"Kampfgeschwader",NA,30,"IV","4","Ju 88A-5","0","0","0","-","2","1","1","0","0","2",1944-05-15
"Kampfgeschwader",NA,30,"IV","3","Ju 88A-7","0","0","0","-","0","0","0","0","0","3",1944-05-15
"Kampfgeschwader",NA,30,"IV","17","Ju 88A-4","10","0","1","9","5","0","2","3","0","22",1944-06-15
"Kampfgeschwader",NA,30,"IV","2","Ju 88A-5","0","0","0","-","0","0","0","0","0","2",1944-06-15
"Kampfgeschwader",NA,30,"IV","3","Ju 88A-7","0","0","0","-","0","0","0","0","0","3",1944-06-15
"Kampfgeschwader",NA,30,"IV","22","Ju 88A-4","3","0","0","3","13","0","1","2","10","12",1944-07-15
"Kampfgeschwader",NA,30,"IV","2","Ju 88A-5","0","0","0","-","0","0","0","0","0","2",1944-07-15
"Kampfgeschwader",NA,30,"IV","3","Ju 88A-7","0","0","0","-","0","0","0","0","0","3",1944-07-15
"Kampfgeschwader",NA,30,"IV","0","Ju 88S-3","3","0","0","3","0","0","0","0","0","3",1944-07-15
"Kampfgeschwader",NA,30,"IV","12","Ju 88A-4","2","0","2","-","2","0","2","0","0","12",1944-08-15
"Kampfgeschwader",NA,30,"IV","2","Ju 88A-5","0","0","0","-","2","0","0","0","2","0",1944-08-15
"Kampfgeschwader",NA,30,"IV","3","Ju 88A-7","0","0","0","-","3","0","0","0","3","0",1944-08-15
"Kampfgeschwader",NA,30,"IV","3","Ju 88S-3","1","0","0","1","0","0","0","0","0","4",1944-08-15
"Kampfgeschwader",NA,30,"IV","12","Ju 88A-4","3","0","0","3","1","0","0","0","1","14",1944-09-15
"Kampfgeschwader",NA,30,"IV","4","Ju 88S-3","1","0","0","1","0","0","0","0","0","5",1944-09-15
"Kampfgeschwader",NA,30,"IV","14","Ju 88A-4","0","0","0","-","14","0","0","0","14","0",1944-10-15
"Kampfgeschwader",NA,30,"IV","5","Ju 88S-3","0","0","0","-","5","0","0","0","5","0",1944-10-15
"Kampfgeschwader",NA,30,"","4","Ju 88A-4","5","5","0","-","1","1","0","0","0","8",1942-03-15
"Kampfgeschwader",NA,30,"","3","Ju 88A-5","2","0","0","2","3","0","2","0","1","2",1942-03-15
"Kampfgeschwader",NA,30,"","8","Ju 88A-4","1","0","0","1","3","3","0","0","0","5",1942-04-15
"Kampfgeschwader",NA,30,"","2","Ju 88A-5","0","0","0","-","2","0","2","0","0","0",1942-04-15
"Kampfgeschwader",NA,30,"","5","Ju 88A-4","4","4","0","-","1","0","1","0","0","8",1942-05-15
"Kampfgeschwader",NA,30,"","8","Ju 88A-4","4","4","0","-","0","0","0","0","0","12",1942-06-15
"Kampfgeschwader",NA,30,"","12","Ju 88A-4","0","0","0","-","3","3","0","0","0","9",1942-07-15
"Kampfgeschwader",NA,30,"","9","Ju 88A-4","3","0","3","-","5","0","1","0","4","7",1942-08-15
"Kampfgeschwader",NA,30,"","7","Ju 88A-4","3","2","0","1","2","1","0","0","1","8",1942-09-15
"Kampfgeschwader",NA,30,"","8","Ju 88A-4","0","0","0","-","0","0","0","0","0","8",1942-10-15
"Kampfgeschwader",NA,30,"","8","Ju 88A-4","4","2","0","2","5","1","2","0","2","7",1942-11-15
"Kampfgeschwader",NA,30,"","7","Ju 88A-4","3","0","2","1","3","2","0","0","1","7",1942-12-15
"Kampfgeschwader",NA,30,"","7","Ju 88A-4","5","5","0","-","4","3","1","0","0","8",1943-01-15
"Kampfgeschwader",NA,30,"","8","Ju 88A-4","19","1","1","17","9","0","1","1","7","18",1943-02-15
"Kampfgeschwader",NA,30,"","18","Ju 88A-4","3","0","1","2","3","0","1","0","2","18",1943-03-15
"Kampfgeschwader",NA,30,"","18","Ju 88A-4","0","0","0","-","18","0","0","0","18","0",1943-04-15
"Kampfgeschwader",NA,40,"Stab","0","-","0","0","0","-","0","0","0","0","0","0",1942-03-15
"Kampfgeschwader",NA,40,"Stab","0","-","0","0","0","-","0","0","0","0","0","0",1942-04-15
"Kampfgeschwader",NA,40,"Stab","0","-","0","0","0","-","0","0","0","0","0","0",1942-05-15
"Kampfgeschwader",NA,40,"Stab","0","Fw 200","0","0","0","-","0","0","0","0","0","0",1942-06-15
"Kampfgeschwader",NA,40,"Stab","0","Fw 200","0","0","0","-","0","0","0","0","0","0",1942-07-15
"Kampfgeschwader",NA,40,"Stab","0","Fw 200","0","0","0","-","0","0","0","0","0","0",1942-08-15
"Kampfgeschwader",NA,40,"Stab","0","Fw 200","0","0","0","-","0","0","0","0","0","0",1942-09-15
"Kampfgeschwader",NA,40,"Stab","0","Fw 200","0","0","0","-","0","0","0","0","0","0",1942-10-15
"Kampfgeschwader",NA,40,"Stab","0","Fw 200","0","0","0","-","0","0","0","0","0","0",1942-11-15
"Kampfgeschwader",NA,40,"Stab","0","Fw 200","0","0","0","-","0","0","0","0","0","0",1942-12-15
"Kampfgeschwader",NA,40,"Stab","0","Fw 200C-4","0","0","0","-","0","0","0","0","0","0",1943-01-15
"Kampfgeschwader",NA,40,"Stab","0","Fw 200C-4","1","0","0","1","0","0","0","0","0","1",1943-02-15
"Kampfgeschwader",NA,40,"Stab","1","Fw 200C-4","0","0","0","-","0","0","0","0","0","1",1943-03-15
"Kampfgeschwader",NA,40,"Stab","1","Fw 200C-4","0","0","0","-","0","0","0","0","0","1",1943-04-15
"Kampfgeschwader",NA,40,"Stab","1","Fw 200C-4","0","0","0","-","1","0","0","1","0","0",1943-05-15
